Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
4.078526,,Cancel,177445423,,,-1000,,,
4.081445,,Cancel,177445455,,,-8000,,,
4.081451,,Cancel,177445427,,,-2000,,,
4.0815,,Cancel,177445487,,,-400,,,
4.081656,,Insert,177445979,0,A,2000,147900,G,
4.081704,,Insert,177445983,0,A,1000,147000,G,
4.08173,,Insert,177445991,0,A,1000,147000,G,
4.081749,,Insert,177445995,0,A,1000,147300,G,
4.082049,,Cancel,177445495,,,-2000,,,
4.082049,,Insert,177446015,0,A,2000,181600,G,
4.087484,,Insert,177446119,0,A,1000,147000,G,
4.0897,,Cancel,177446119,,,-1000,,,
4.089956,,Insert,177446347,0,B,8000,146700,G,
4.089984,,Insert,177446351,0,A,1000,147000,G,
4.10077,,Cancel,7028088,,,-10000,,,
4.10077,,Cancel,7028089,,,-10000,,,
4.10077,,Insert,7028090,1,A,10000,147400,G,
4.10077,,Insert,7028091,1,B,10000,146200,G,
4.101006,,Insert,177446847,0,B,1000,146800,G,
4.101032,,Cancel,177445711,,,-1000,,,
4.101033,,Cancel,177443515,,,-720,,,
4.101034,,Cancel,177445991,,,-1000,,,
4.101047,,Insert,177446851,0,B,1000,146800,G,
4.101065,,Insert,177446855,0,A,400,147000,G,
4.101083,,Cancel,177445627,,,-2000,,,
4.101083,,Insert,177446859,0,B,2000,112800,G,
4.101103,,Cancel,177445515,,,-2000,,,
4.101531,,Insert,177446891,0,B,2000,146800,G,
4.10179,,Cancel,177445479,,,-3000,,,
4.101833,,Insert,177446927,0,B,1000,146500,G,
4.102283,,Insert,177447003,0,B,1000,146800,G,
4.102286,,Insert,177447007,0,B,1000,146800,G,
4.102287,,Insert,177447011,0,B,1000,146800,G,
4.102297,,Cancel,177445439,,,-1000,,,
4.102316,,Cancel,177442863,,,-1000,,,
4.121517,,Cancel,177445983,,,-1000,,,
4.121519,,Cancel,177447003,,,-1000,,,
4.121752,,Cancel,177446851,,,-1000,,,
4.121782,,Cancel,177446847,,,-1000,,,
4.122882,,Cancel,177446927,,,-1000,,,
4.124978,,Cancel,177445695,,,-1000,,,
4.125008,,Insert,177447483,0,B,1000,146800,G,
4.12518,,Insert,177447487,0,B,1000,146500,G,
4.125249,,Insert,177447491,0,A,1000,147000,G,
4.158124,,Cancel,177447483,,,-1000,,,
4.158147,,Cancel,177440667,,,-1000,,,
4.158158,,Cancel,177447487,,,-1000,,,
4.158244,,Cancel,177447007,,,-1000,,,
4.159993,,Insert,5006888,1,A,20,147200,G,
4.171245,,Insert,177448131,0,B,1000,146800,G,
4.171285,,Insert,177448139,0,B,8000,146800,G,
4.171311,,Insert,177448147,0,B,1000,146800,G,
4.171319,,Insert,177448151,0,B,1000,146500,G,
4.181997,,Cancel,177448139,,,-8000,,,
4.182021,,Insert,177448279,0,B,1000,117100,G,
4.222418,,Insert,177448635,0,B,1000,145300,G,
4.222439,,Cancel,177441287,,,-1000,,,
4.252421,,Insert,177449299,0,A,1000,148500,G,
4.252445,,Insert,177449303,0,A,1000,176700,G,
4.306864,,Cancel,177442195,,,-1000,,,
4.306887,,Cancel,177439183,,,-1000,,,
4.307008,,Insert,177449871,0,B,8000,146800,G,
4.307031,,Insert,177449883,0,B,1000,102500,G,
4.307094,,Insert,177449899,0,B,1000,146800,G,
4.307127,,Cancel,177448635,,,-1000,,,
4.307134,,Insert,177449911,0,B,1000,145400,G,
4.307431,,Insert,177449975,0,B,1000,146600,G,
4.3076,,Cancel,177446859,,,-2000,,,
4.3076,,Insert,177449991,0,B,2000,112900,G,
4.307647,,Cancel,177449991,,,-2000,,,
4.307647,,Insert,177450003,0,B,2000,112800,G,
4.307726,,Cancel,177449975,,,-1000,,,
4.307889,,Cancel,177431495,,,-1000,,,
4.30799,,Insert,177450067,0,B,1000,146200,G,
4.310608,,Cancel,177438067,,,-1000,,,
4.394355,,Insert,177451443,0,A,1000,147100,G,
4.394376,,Cancel,177441175,,,-1000,,,
4.402094,,Cancel,7028090,,,-10000,,,
4.402094,,Cancel,7028091,,,-10000,,,
4.402094,,Insert,7028092,1,A,10000,147500,G,
4.402094,,Insert,7028093,1,B,10000,146300,G,
4.402302,,Cancel,177449871,,,-8000,,,
4.402327,,Insert,177452155,0,A,1000,191300,G,
4.402671,,Cancel,177449911,,,-1000,,,
4.4027,,Cancel,177448151,,,-1000,,,
4.402745,,Insert,177452199,0,B,1000,146500,G,
4.402862,,Cancel,177449899,,,-1000,,,
4.407039,,Cancel,177451443,,,-1000,,,
4.407159,,Insert,177452355,0,B,8000,146800,G,
4.407528,,Insert,177452371,0,B,1000,146600,G,
4.40785,,Cancel,177452371,,,-1000,,,
4.410274,,Insert,177452419,0,A,1000,147100,G,
4.410281,,Cancel,177452355,,,-8000,,,
4.432424,,Insert,177453011,0,B,1000,145300,G,
